"","species_common_name","species","location","recordingDate","method","taskLength","transcriber","speciesIndividualNumber","vocalization","abundance","startTime","tagLength","minFreq","maxFreq","internal_tag_id","Latitude","Longitude","species_id","species_genus","species_name","species_class","species_order","species_family","scientific_name","species_code","category","taxon_order","order","family","report_as"
"1073","Song Sparrow","SOSP","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",1,"Song","1",0.21,2.23,5407.73,9682.4,3462809,45.1017,-61.5427,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1074","Song Sparrow","SOSP","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",2,"Song","1",153.93,1.43,3399.14,7982.83,3462826,45.1017,-61.5427,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1075","Song Sparrow","SOSP","OwlsHead3879193"," 2021-06-21 09:26:53","1SPM",180,"Lindsay Colyn",1,"Song","1",3.99,2.17,3605.15,7828.33,3399979,44.7388,-62.8343,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1076","Song Sparrow","SOSP","BigFishIsland10292034"," 2022-06-24 07:14:07","1SPM",180,"Lindsay Colyn",1,"Song","1",170.36,2.83,2523.61,8034.33,3454749,43.7042,-65.951,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1077","Song Sparrow","SOSP","OwlsHead3879193"," 2021-06-25 19:58:00","1SPM",180,"Sarah Neima",1,"Song","1",130.2,3.04,1751.07,8652.36,3400205,44.7388,-62.8343,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1078","Song Sparrow","SOSP","CountryIsland11328967"," 2022-06-29 09:23:01","1SPM",180,"Sarah Neima",1,"Song","1",63.5,2.89,2214.59,9115.88,3463091,45.1017,-61.5427,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1079","Song Sparrow","SOSP","BigFishIsland10292034"," 2022-06-05 07:44:43","1SPM",180,"Lindsay Colyn",2,"Song","1",10.53,2.68,2369.1,11948.5,3454620,43.7042,-65.951,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1080","Song Sparrow","SOSP","BigFishIsland10292034"," 2022-06-24 07:14:07","1SPM",180,"Lindsay Colyn",2,"Song","1",76.23,2.75,2317.6,9012.88,3454744,43.7042,-65.951,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1081","Song Sparrow","SOSP","BigFishIsland10292034"," 2022-06-07 18:14:03","1SPM",180,"Sarah Neima",2,"Song","1",4.6,2.09,2884.12,7467.81,3410349,43.7042,-65.951,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1082","Song Sparrow","SOSP","CountryIsland11328967"," 2022-06-29 09:23:01","1SPM",180,"Sarah Neima",2,"Song","1",60.98,2.05,2008.58,10918.45,3463090,45.1017,-61.5427,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1083","Song Sparrow","SOSP","CountryIsland11328967"," 2022-06-29 09:23:01","1SPM",180,"Sarah Neima",2,"Song","1",120.03,0.73,2317.6,8858.37,3463097,45.1017,-61.5427,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1084","Song Sparrow","SOSP","BigFishIsland10292034"," 2022-06-06 05:44:22","1SPM",180,"Lindsay Colyn",1,"Song","1",90.91,3.03,3347.64,8909.87,3454554,43.7042,-65.951,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1085","Song Sparrow","SOSP","BigFishIsland10292034"," 2022-06-24 10:14:07","1SPM",180,"Sarah Neima",1,"Song","1",0.03,1.73,1236.05,8085.84,3409567,43.7042,-65.951,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1086","Song Sparrow","SOSP","BigFishIsland10292034"," 2022-06-06 05:44:22","1SPM",180,"Lindsay Colyn",1,"Song","1",121.25,2.63,2575.11,7570.82,3454559,43.7042,-65.951,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1087","Song Sparrow","SOSP","BigFishIsland10292034"," 2022-06-07 18:14:03","1SPM",180,"Sarah Neima",1,"Song","1",64.81,2.47,2472.1,5819.74,3410350,43.7042,-65.951,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1088","Song Sparrow","SOSP","BigFishIsland10292034"," 2022-06-11 08:43:08","1SPM",180,"Sarah Neima",1,"Song","1",121.8,3.33,1802.58,8137.34,3453978,43.7042,-65.951,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1089","Song Sparrow","SOSP","WolfesIsland698161"," 2022-06-14 17:56:06","1SPM",180,"Lindsay Colyn",1,"Song","1",64.36,1.38,2266.09,5819.74,3441005,44.72786,-62.7587,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1090","Song Sparrow","SOSP","WolfesIsland2439985"," 2022-06-08 08:27:06","1SPM",180,"Lindsay Colyn",2,"Call","1",147.48,2.25,6077.25,10609.44,3410827,44.72786,-62.7587,2828,"Melospiza","melodia","Aves","Passeriformes
","Passerellidae
","Melospiza melodia","sonspa","species",32601,"Passeriformes","Passerellidae",NA
"1091","Spring peeper","SPPE","PortJoli797397"," 2021-06-18 05:38:11","1SPM",180,"Sarah Neima",1,"Song","CI 1",132.86,5.74,1699.57,3862.66,3402743,43.8778,-64.8997,87,"Pseudacris","crucifer","Amphibia","Anura","Hylidae",NA,NA,NA,NA,NA,NA,NA
"1092","Swainson's Thrush","SWTH","WolfesIsland2439985"," 2022-06-12 19:56:15","1SPM",180,"Sarah Neima",1,"Song","1",1.61,1.47,1751.07,11845.49,3404869,44.72786,-62.7587,2784,"Catharus","ustulatus","Aves","Passeriformes","Turdidae","Catharus ustulatus","swathr","species",27730,"Passeriformes","Turdidae",NA
"1093","Swainson's Thrush","SWTH","WolfesIsland2439985"," 2022-06-12 19:56:15","1SPM",180,"Sarah Neima",1,"Song","1",123.59,1.96,1493.56,11021.46,3404874,44.72786,-62.7587,2784,"Catharus","ustulatus","Aves","Passeriformes","Turdidae","Catharus ustulatus","swathr","species",27730,"Passeriformes","Turdidae",NA
"1094","Swainson's Thrush","SWTH","PortJoli797397"," 2021-06-24 06:09:26","1SPM",180,"Sarah Neima",1,"Call","1",67.25,0.35,2935.62,6077.25,3410503,43.8778,-64.8997,2784,"Catharus","ustulatus","Aves","Passeriformes","Turdidae","Catharus ustulatus","swathr","species",27730,"Passeriformes","Turdidae",NA
"1095","Swainson's Thrush","SWTH","PortJoli797397"," 2021-06-24 06:09:26","1SPM",180,"Sarah Neima",1,"Song","1",48.24,1.21,1442.06,3656.65,3410498,43.8778,-64.8997,2784,"Catharus","ustulatus","Aves","Passeriformes","Turdidae","Catharus ustulatus","swathr","species",27730,"Passeriformes","Turdidae",NA
"1096","Swainson's Thrush","SWTH","PortLHebert527829"," 2021-06-18 20:36:12","1SPM",180,"Sarah Neima",1,"Song","1",123.68,1.35,1442.06,8858.37,3405211,43.8018,-64.9323,2784,"Catharus","ustulatus","Aves","Passeriformes","Turdidae","Catharus ustulatus","swathr","species",27730,"Passeriformes","Turdidae",NA
"1097","Swainson's Thrush","SWTH","PortJoli797397"," 2021-06-24 09:09:26","1SPM",180,"Lindsay Colyn",1,"Song","1",0.56,0.79,1133.05,3862.66,3410723,43.8778,-64.8997,2784,"Catharus","ustulatus","Aves","Passeriformes","Turdidae","Catharus ustulatus","swathr","species",27730,"Passeriformes","Turdidae",NA
"1098","Swainson's Thrush","SWTH","WolfesIsland2439985"," 2022-06-12 19:56:15","1SPM",180,"Sarah Neima",1,"Song","1",61.06,2.19,1030.04,11948.5,3404871,44.72786,-62.7587,2784,"Catharus","ustulatus","Aves","Passeriformes","Turdidae","Catharus ustulatus","swathr","species",27730,"Passeriformes","Turdidae",NA
"1099","Swainson's Thrush","SWTH","PortLHebert527829"," 2021-06-18 20:36:12","1SPM",180,"Sarah Neima",1,"Song","1",61.14,1.54,1287.55,8137.34,3405210,43.8018,-64.9323,2784,"Catharus","ustulatus","Aves","Passeriformes","Turdidae","Catharus ustulatus","swathr","species",27730,"Passeriformes","Turdidae",NA
"1100","Swainson's Thrush","SWTH","PortLHebert527829"," 2021-06-18 20:36:12","1SPM",180,"Sarah Neima",1,"Song","1",2.21,1.73,1390.56,6128.76,3405180,43.8018,-64.9323,2784,"Catharus","ustulatus","Aves","Passeriformes","Turdidae","Catharus ustulatus","swathr","species",27730,"Passeriformes","Turdidae",NA
"1101","Swainson's Thrush","SWTH","PortJoli797397"," 2021-06-21 21:06:52","1SPM",180,"Lindsay Colyn",1,"Song","1",78.99,1.1,772.53,3862.66,3409599,43.8778,-64.8997,2784,"Catharus","ustulatus","Aves","Passeriformes","Turdidae","Catharus ustulatus","swathr","species",27730,"Passeriformes","Turdidae",NA
"1102","Unidentified bird","UNBI","PortJoli797397"," 2021-06-21 21:06:52","1SPM",180,"Lindsay Colyn",1,"Non-vocal","1",103.45,1.98,51.5,1648.07,3409611,43.8778,-64.8997,330,"NULL","NULL","Aves","NULL","NULL",NA,NA,NA,NA,NA,NA,NA
"1103","Unidentified Frog","UNFR","SandPond5826"," 2021-07-28 01:09:03","1SPM",180,"Lindsay Colyn",1,"Song","CI 1",125.9,0.45,51.5,1133.05,3440700,43.8154,-65.827,105,"NULL","NULL","Amphibia","Anura","NULL",NA,NA,NA,NA,NA,NA,NA
"1104","Unidentified Frog","UNFR","SandPond5826"," 2021-07-28 01:09:03","1SPM",180,"Lindsay Colyn",2,"Song","CI 2",71.53,0.53,51.5,1236.05,3454513,43.8154,-65.827,105,"NULL","NULL","Amphibia","Anura","NULL",NA,NA,NA,NA,NA,NA,NA
"1105","Unidentified Frog","UNFR","SandPond5826"," 2021-07-28 01:09:03","1SPM",180,"Lindsay Colyn",1,"Song","CI 1",9.58,0.58,51.5,1442.06,3440698,43.8154,-65.827,105,"NULL","NULL","Amphibia","Anura","NULL",NA,NA,NA,NA,NA,NA,NA
"1106","Unidentified Frog","UNFR","SandPond5826"," 2021-07-28 01:09:03","1SPM",180,"Lindsay Colyn",2,"Song","CI 2",127.39,0.41,51.5,1339.06,3454514,43.8154,-65.827,105,"NULL","NULL","Amphibia","Anura","NULL",NA,NA,NA,NA,NA,NA,NA
"1107","Unidentified Frog","UNFR","SandPond5826"," 2021-07-28 01:09:03","1SPM",180,"Lindsay Colyn",1,"Song","CI 1",66.21,0.59,103,1133.05,3440699,43.8154,-65.827,105,"NULL","NULL","Amphibia","Anura","NULL",NA,NA,NA,NA,NA,NA,NA
"1108","Unidentified Gull","UNGU","WolfesIsland2439985"," 2022-06-03 05:18:59","1SPM",180,"Lindsay Colyn",1,"Call","1",80.3,3.41,154.51,1648.07,3410836,44.72786,-62.7587,968,"","","Aves","Shorebirds","Laridae",NA,NA,NA,NA,NA,NA,NA
"1109","Unidentified insect","UNIN","PortJoli797397"," 2021-06-21 21:06:52","1SPM",180,"Lindsay Colyn",1,"Non-vocal","1",6.5,3.68,5047.21,8806.87,3409595,43.8778,-64.8997,4784,"Unknown","NULL","Arthropoda","Insecta","Unknown",NA,NA,NA,NA,NA,NA,NA
"1110","Unidentified insect","UNIN","OwlsHead3879193"," 2021-06-21 09:26:53","1SPM",180,"Lindsay Colyn",1,"Non-vocal","1",35.04,2.45,4326.18,11845.49,3454324,44.7388,-62.8343,4784,"Unknown","NULL","Arthropoda","Insecta","Unknown",NA,NA,NA,NA,NA,NA,NA
"1111","Unidentified insect","UNIN","OwlsHead3879193"," 2021-06-21 09:26:53","1SPM",180,"Lindsay Colyn",1,"Non-vocal","1",60.15,12.11,4171.67,11948.5,3454325,44.7388,-62.8343,4784,"Unknown","NULL","Arthropoda","Insecta","Unknown",NA,NA,NA,NA,NA,NA,NA
"1112","Unidentified insect","UNIN","PortJoli797397"," 2021-06-21 21:06:52","1SPM",180,"Lindsay Colyn",1,"Non-vocal","1",122.89,1.72,1287.55,7416.31,3409608,43.8778,-64.8997,4784,"Unknown","NULL","Arthropoda","Insecta","Unknown",NA,NA,NA,NA,NA,NA,NA
"1113","Unidentified insect","UNIN","PortLHebert527829"," 2021-06-18 10:08:20","1SPM",180,"Sarah Neima",1,"Non-vocal","1",0.04,5.01,6592.27,10815.45,3405245,43.8018,-64.9323,4784,"Unknown","NULL","Arthropoda","Insecta","Unknown",NA,NA,NA,NA,NA,NA,NA
"1114","Unidentified insect","UNIN","PortJoli797397"," 2021-06-21 21:06:52","1SPM",180,"Lindsay Colyn",1,"Non-vocal","1",62.83,1.2,1339.06,6695.28,3409597,43.8778,-64.8997,4784,"Unknown","NULL","Arthropoda","Insecta","Unknown",NA,NA,NA,NA,NA,NA,NA
"1115","Unidentified insect","UNIN","PortJoli797397"," 2021-06-24 09:09:26","1SPM",180,"Lindsay Colyn",1,"Non-vocal","1",125.29,0.77,51.5,8085.84,3454367,43.8778,-64.8997,4784,"Unknown","NULL","Arthropoda","Insecta","Unknown",NA,NA,NA,NA,NA,NA,NA
"1116","Unidentified insect","UNIN","PortLHebert527829"," 2021-07-01 10:12:33","1SPM",180,"Sarah Neima",1,"Non-vocal","1",92,2.04,103,1339.06,3454839,43.8018,-64.9323,4784,"Unknown","NULL","Arthropoda","Insecta","Unknown",NA,NA,NA,NA,NA,NA,NA
"1117","Unidentified insect","UNIN","PortLHebert527829"," 2021-06-18 10:08:20","1SPM",180,"Sarah Neima",1,"Non-vocal","1",60.05,4.99,6695.28,11072.96,3405357,43.8018,-64.9323,4784,"Unknown","NULL","Arthropoda","Insecta","Unknown",NA,NA,NA,NA,NA,NA,NA
"1118","Unidentified Mammal","UNMA","OwlsHead3879193"," 2021-07-02 06:01:16","1SPM",180,"Lindsay Colyn",1,"Song","1",121.39,7.6,2317.6,11845.49,3400250,44.7388,-62.8343,911,"","","Mammalia","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA
"1119","Unidentified Mammal","UNMA","HogIsland2019511"," 2022-06-22 19:48:43","1SPM",180,"Sarah Neima",1,"Non-vocal","1",116.6,7.41,1854.08,11948.5,3398675,45.22926,-63.7443,911,"","","Mammalia","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA
"1120","Unidentified Passerine","UNPA","OwlsHead3879193"," 2021-06-25 19:58:00","1SPM",180,"Sarah Neima",1,"Call","1",39.96,7.37,5510.73,10403.43,3400186,44.7388,-62.8343,752,"","","Aves","Passeriformes","NULL",NA,NA,NA,NA,NA,NA,NA
"1121","Unidentified Passerine","UNPA","OwlsHead3879193"," 2021-06-25 19:58:00","1SPM",180,"Sarah Neima",2,"Song","1",64.75,2.5,2575.11,7828.33,3400192,44.7388,-62.8343,752,"","","Aves","Passeriformes","NULL",NA,NA,NA,NA,NA,NA,NA
"1122","Unidentified Passerine","UNPA","OwlsHead3879193"," 2021-07-02 06:01:16","1SPM",180,"Lindsay Colyn",1,"Call","1",37.23,0.46,3862.66,7416.31,3413623,44.7388,-62.8343,752,"","","Aves","Passeriformes","NULL",NA,NA,NA,NA,NA,NA,NA
"1123","Unidentified Passerine","UNPA","OwlsHead3879193"," 2021-06-25 19:58:00","1SPM",180,"Sarah Neima",2,"Song","1",124.55,1.94,3296.14,8188.84,3400206,44.7388,-62.8343,752,"","","Aves","Passeriformes","NULL",NA,NA,NA,NA,NA,NA,NA
"1124","Unidentified Passerine","UNPA","PortLHebert527829"," 2021-06-21 06:08:48","1SPM",180,"Lindsay Colyn",1,"Song","1",68.01,1.5,2575.11,4429.18,3413652,43.8018,-64.9323,752,"","","Aves","Passeriformes","NULL",NA,NA,NA,NA,NA,NA,NA
"1125","Unidentified Passerine","UNPA","OwlsHead3879193"," 2021-07-08 18:05:15","1SPM",180,"Sarah Neima",1,"Call","1",60.51,5.15,4377.68,8549.36,3400380,44.7388,-62.8343,752,"","","Aves","Passeriformes","NULL",NA,NA,NA,NA,NA,NA,NA
"1126","Unidentified Passerine","UNPA","OwlsHead3879193"," 2021-06-25 19:58:00","1SPM",180,"Sarah Neima",2,"Song","1",55.79,3.01,2369.1,7879.83,3400191,44.7388,-62.8343,752,"","","Aves","Passeriformes","NULL",NA,NA,NA,NA,NA,NA,NA
"1127","Unidentified Passerine","UNPA","OwlsHead3879193"," 2021-06-25 19:58:00","1SPM",180,"Sarah Neima",1,"Call","1",80.79,1.91,6901.29,11021.46,3400194,44.7388,-62.8343,752,"","","Aves","Passeriformes","NULL",NA,NA,NA,NA,NA,NA,NA
"1128","Unidentified Passerine","UNPA","WolfesIsland698161"," 2022-06-14 09:26:06","1SPM",180,"Sarah Neima",1,"Call","1",49.74,0.36,2008.58,9527.9,3455328,44.72786,-62.7587,752,"","","Aves","Passeriformes","NULL",NA,NA,NA,NA,NA,NA,NA
"1129","Unidentified Passerine","UNPA","OwlsHead3879193"," 2021-07-08 18:05:15","1SPM",180,"Sarah Neima",1,"Call","1",52.75,7.24,4120.17,8806.87,3400379,44.7388,-62.8343,752,"","","Aves","Passeriformes","NULL",NA,NA,NA,NA,NA,NA,NA
"1130","Unidentified Passerine","UNPA","WolfesIsland698161"," 2022-06-14 09:26:06","1SPM",180,"Sarah Neima",1,"Call","1",85.81,0.27,1957.08,9064.38,3455329,44.72786,-62.7587,752,"","","Aves","Passeriformes","NULL",NA,NA,NA,NA,NA,NA,NA
"1131","Unidentified Shorebird","UNSH","PortJoli797397"," 2021-06-22 16:08:53","1SPM",180,"Sarah Neima",1,"Call","1",13.26,10.2,1339.06,3450.64,3403527,43.8778,-64.8997,754,"NULL","NULL","Aves","Shorebirds","NULL",NA,NA,NA,NA,NA,NA,NA
"1132","Unidentified Shorebird","UNSH","PortJoli797397"," 2021-06-22 16:08:53","1SPM",180,"Sarah Neima",1,"Call","1",71.41,2.38,1287.55,3399.14,3403536,43.8778,-64.8997,754,"NULL","NULL","Aves","Shorebirds","NULL",NA,NA,NA,NA,NA,NA,NA
"1133","Unidentified Shorebird","UNSH","HogIsland2019511"," 2022-06-23 06:18:59","1SPM",180,"Sarah Neima",1,"Call","1",131.33,1.73,1133.05,3965.67,3398987,45.22926,-63.7443,754,"NULL","NULL","Aves","Shorebirds","NULL",NA,NA,NA,NA,NA,NA,NA
"1134","Unidentified Shorebird","UNSH","BigFishIsland10292034"," 2022-06-24 10:14:07","1SPM",180,"Sarah Neima",1,"Call","1",75.6,1.78,1081.55,3141.63,3409593,43.7042,-65.951,754,"NULL","NULL","Aves","Shorebirds","NULL",NA,NA,NA,NA,NA,NA,NA
"1135","Unidentified Shorebird","UNSH","BigFishIsland10292034"," 2022-06-24 10:14:07","1SPM",180,"Sarah Neima",1,"Call","1",30.83,0.45,1236.05,3193.13,3409577,43.7042,-65.951,754,"NULL","NULL","Aves","Shorebirds","NULL",NA,NA,NA,NA,NA,NA,NA
"1136","Unidentified signal","UNKN","OwlsHead3879193"," 2021-07-08 18:05:15","1SPM",180,"Sarah Neima",1,"Call","1",71.8,2.68,5047.21,9888.41,3400385,44.7388,-62.8343,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1137","Unidentified signal","UNKN","WolfesIsland698161"," 2022-06-07 06:27:27","1SPM",180,"Sarah Neima",1,"Call","1",60.05,8.2,1184.55,11021.46,3451276,44.72786,-62.7587,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1138","Unidentified signal","UNKN","BigFishIsland10789698"," 2022-06-09 10:43:31","1SPM",180,"Lindsay Colyn",1,"Call","1",64.34,0.35,4326.18,9579.4,3454761,44.2544,-65.951,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1139","Unidentified signal","UNKN","OwlsHead3879193"," 2021-07-02 06:01:16","1SPM",180,"Lindsay Colyn",2,"Song","1",129.96,0.44,669.53,2678.11,3413636,44.7388,-62.8343,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1140","Unidentified signal","UNKN","WolfesIsland698161"," 2022-06-07 06:27:27","1SPM",180,"Sarah Neima",1,"Call","1",120.28,6.45,1236.05,9270.39,3455095,44.72786,-62.7587,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1141","Unidentified signal","UNKN","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",3,"Call","1",120.04,2.05,2626.61,4171.67,3463033,45.1017,-61.5427,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1142","Unidentified signal","UNKN","PortJoli797397"," 2021-06-21 21:06:52","1SPM",180,"Lindsay Colyn",1,"Song","1",0.03,1.07,1390.56,5098.71,3406795,43.8778,-64.8997,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1143","Unidentified signal","UNKN","OwlsHead3879193"," 2021-07-08 18:05:15","1SPM",180,"Sarah Neima",1,"Call","1",7.59,13.35,5150.21,10454.94,3400310,44.7388,-62.8343,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1144","Unidentified signal","UNKN","WolfesIsland2439985"," 2022-06-14 17:56:03","1SPM",180,"Sarah Neima",1,"Call","1",60.04,4.39,2678.11,5201.72,3404969,44.72786,-62.7587,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1145","Unidentified signal","UNKN","PortJoli797397"," 2021-06-18 07:38:11","1SPM",180,"Lindsay Colyn",4,"Non-vocal","1",127.13,2.37,824.03,11124.46,3406622,43.8778,-64.8997,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1146","Unidentified signal","UNKN","WolfesIsland698161"," 2022-06-03 20:22:16","1SPM",180,"Sarah Neima",4,"Call","1",16.81,1.23,1699.57,6025.75,3450805,44.72786,-62.7587,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1147","Unidentified signal","UNKN","OwlsHead3879193"," 2021-06-21 09:26:53","1SPM",180,"Lindsay Colyn",2,"Song","1",107,1.76,3141.63,6386.27,3399996,44.7388,-62.8343,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1148","Unidentified signal","UNKN","OwlsHead3879193"," 2021-07-05 10:33:08","1SPM",180,"Sarah Neima",1,"Call","1",13.41,3.54,4377.68,7776.82,3400224,44.7388,-62.8343,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
"1149","Unidentified signal","UNKN","BigFishIsland10789698"," 2022-06-09 10:43:31","1SPM",180,"Lindsay Colyn",2,"Song","1",7.61,2.03,5098.71,9115.88,3454765,44.2544,-65.951,800,"","","Unknown","NULL","",NA,NA,NA,NA,NA,NA,NA
